Stage,Name,Client_Revenue,Region,Client_Domain,Existing_Customer,TCS_Revenue,TCS_Domain,TimeStamp,ID
Stage 9,Shure Incorporated,80176.01364039796,north america,Media,1,9692.234411848482,Cloud Infrastructure,2021-01-30 20:20:14.998724,909
Stage 1,Signa Air,29642.578717361033,asia-pacific,Travel and Hospitality,1,13968.0,Enterprise solution,2020-11-15 20:20:14.998724,910
Stage 2,Signa Air,29642.578717361033,asia-pacific,Travel and Hospitality,1,13968.0,Enterprise solution,2020-11-29 20:20:14.998724,910
Stage 11,Signa Air,29642.578717361033,asia-pacific,Travel and Hospitality,1,13968.0,Enterprise solution,2021-03-17 20:20:14.998724,910
Stage 1,Silicon Graphics,140696.46117054624,north america,Manufacturing,0,8925.584203639693,IT infrastructure services,2021-03-10 20:20:14.998724,911
Stage 9,Silicon Graphics,140696.46117054624,north america,Manufacturing,0,8925.584203639693,IT infrastructure services,2021-03-23 20:20:14.998724,911
Stage 1,Silicon Image,183212.715515862,north america,BFSI,1,19334.60625437817,Application development and maintenance,2021-04-06 20:20:14.998724,912
Stage 9,Silicon Image,183212.715515862,north america,BFSI,1,19334.60625437817,Application development and maintenance,2021-05-02 20:20:14.998724,912
Stage 1,Simple Solutions,156125.62415470943,north america,Manufacturing,1,15081.082140548535,IT infrastructure services,2018-09-05 20:20:14.998724,913
Stage 2,Simple Solutions,156125.62415470943,north america,Manufacturing,1,15081.082140548535,IT infrastructure services,2018-11-10 20:20:14.998724,913
Stage 3,Simple Solutions,156125.62415470943,north america,Manufacturing,1,15081.082140548535,IT infrastructure services,2019-02-10 20:20:14.998724,913
Stage 9,Simple Solutions,156125.62415470943,north america,Manufacturing,1,15081.082140548535,IT infrastructure services,2019-04-19 20:20:14.998724,913
Stage 1,Simply Appraisals,42546.0,asia-pacific,Retail & Distribution,0,7525.182670018146,Application development and maintenance,2019-05-25 20:20:14.998724,914
Stage 2,Simply Appraisals,42546.0,asia-pacific,Retail & Distribution,0,7525.182670018146,Application development and maintenance,2019-06-14 20:20:14.998724,914
Stage 3,Simply Appraisals,42546.0,asia-pacific,Retail & Distribution,0,7525.182670018146,Application development and maintenance,2020-02-01 20:20:14.998724,914
Stage 9,Simply Appraisals,42546.0,asia-pacific,Retail & Distribution,0,7525.182670018146,Application development and maintenance,2020-06-18 20:20:14.998724,914
Stage 1,Simply Save,152255.6360511993,europe,BFSI,0,13759.096950459369,Application development and maintenance,2019-06-18 20:20:14.998724,915
Stage 9,Simply Save,152255.6360511993,europe,BFSI,0,13759.096950459369,Application development and maintenance,2019-07-24 20:20:14.998724,915
Stage 1,Sistemos,160216.84667835388,north america,Media,1,17458.997708170093,Application development and maintenance,2019-07-19 20:20:14.998724,916
Stage 2,Sistemos,160216.84667835388,north america,Media,1,17458.997708170093,Application development and maintenance,2019-09-15 20:20:14.998724,916
Stage 3,Sistemos,160216.84667835388,north america,Media,1,17458.997708170093,Application development and maintenance,2019-10-18 20:20:14.998724,916
Stage 4,Sistemos,160216.84667835388,north america,Media,1,17458.997708170093,Application development and maintenance,2020-02-06 20:20:14.998724,916
Stage 11,Sistemos,160216.84667835388,north america,Media,1,17458.997708170093,Application development and maintenance,2020-02-17 20:20:14.998724,916
Stage 1,Six Flags,156173.36977165163,north america,Manufacturing,1,3669.0,Asset leverage solutions,2020-12-14 20:20:14.998724,917
Stage 2,Six Flags,156173.36977165163,north america,Manufacturing,1,3669.0,Asset leverage solutions,2021-01-27 20:20:14.998724,917
Stage 9,Six Flags,156173.36977165163,north america,Manufacturing,1,3669.0,Asset leverage solutions,2021-04-13 20:20:14.998724,917
Stage 1,Sky High Financial Advice,42215.484318468014,north america,Retail & Distribution,0,7452.901180390221,Automation and AI,2020-12-12 20:20:14.998724,918
Stage 2,Sky High Financial Advice,42215.484318468014,north america,Retail & Distribution,0,7452.901180390221,Automation and AI,2021-02-14 20:20:14.998724,918
Stage 9,Sky High Financial Advice,42215.484318468014,north america,Retail & Distribution,0,7452.901180390221,Automation and AI,2021-03-10 20:20:14.998724,918
Stage 1,Skywest Airlines,43783.0,middle east and africa,Telecom,1,14794.0,Cloud Infrastructure,2019-06-05 20:20:14.998724,919
Stage 2,Skywest Airlines,43783.0,middle east and africa,Telecom,1,14794.0,Cloud Infrastructure,2019-09-18 20:20:14.998724,919
Stage 3,Skywest Airlines,43783.0,middle east and africa,Telecom,1,14794.0,Cloud Infrastructure,2019-10-16 20:20:14.998724,919
Stage 9,Skywest Airlines,43783.0,middle east and africa,Telecom,1,14794.0,Cloud Infrastructure,2019-10-28 20:20:14.998724,919
Stage 1,Snap-On Tools,86590.37022996476,india,Energy & Utilities,0,10032.612283576658,IT infrastructure services,2021-02-28 20:20:14.998724,920
Stage 9,Snap-On Tools,86590.37022996476,india,Energy & Utilities,0,10032.612283576658,IT infrastructure services,2021-04-11 20:20:14.998724,920
Stage 1,Solid Future,158062.96343792445,asia-pacific,BFSI,0,6067.0,Assurance services,2021-05-20 20:20:14.998724,921
Stage 7,Solid Future,158062.96343792445,asia-pacific,BFSI,0,6067.0,Assurance services,2021-05-31 20:20:14.998724,921
Stage 1,Solution Answers,150100.3186933341,others,Manufacturing,0,14613.0,Assurance services,2019-06-09 20:20:14.998724,922
Stage 9,Solution Answers,150100.3186933341,others,Manufacturing,0,14613.0,Assurance services,2019-10-15 20:20:14.998724,922
Stage 1,Solution Bridge,112467.16294383978,north america,Retail & Distribution,1,17442.31047251428,Application development and maintenance,2021-05-02 20:20:14.998724,923
Stage 4,Solution Bridge,112467.16294383978,north america,Retail & Distribution,1,17442.31047251428,Application development and maintenance,2021-06-01 20:20:14.998724,923
Stage 9,Solution Bridge,112467.16294383978,north america,Retail & Distribution,1,17442.31047251428,Application development and maintenance,2021-06-26 20:20:14.998724,923
Stage 1,Solution Realty,219832.50978640022,middle east and africa,BFSI,1,15857.645908307502,Cognitive Business Operations,2020-08-06 20:20:14.998724,924
Stage 9,Solution Realty,219832.50978640022,middle east and africa,BFSI,1,15857.645908307502,Cognitive Business Operations,2020-12-23 20:20:14.998724,924
Stage 1,Sonic Solutions,202010.2620516841,north america,BFSI,0,21623.67167644587,Application development and maintenance,2020-11-23 20:20:14.998724,925
Stage 9,Sonic Solutions,202010.2620516841,north america,BFSI,0,21623.67167644587,Application development and maintenance,2020-12-19 20:20:14.998724,925
Stage 1,Sony Pictures Entertainment,45969.21787820308,north america,Healthcare,0,10379.445928383968,Application development and maintenance,2019-05-21 20:20:14.998724,926
Stage 9,Sony Pictures Entertainment,45969.21787820308,north america,Healthcare,0,10379.445928383968,Application development and maintenance,2019-09-15 20:20:14.998724,926
Stage 1,Southern California Edison,93293.0,latin america,Retail & Distribution,1,20783.50831278536,Cloud Infrastructure,2021-03-22 20:20:14.998724,927
Stage 9,Southern California Edison,93293.0,latin america,Retail & Distribution,1,20783.50831278536,Cloud Infrastructure,2021-05-03 20:20:14.998724,927
Stage 1,Southwest Airlines,69943.18954262746,north america,Manufacturing,1,14613.822631568359,Engineering and Industrial services,2021-03-22 20:20:14.998724,928
Stage 2,Southwest Airlines,69943.18954262746,north america,Manufacturing,1,14613.822631568359,Engineering and Industrial services,2021-05-26 20:20:14.998724,928
Stage 4,Southwest Airlines,69943.18954262746,north america,Manufacturing,1,14613.822631568359,Engineering and Industrial services,2021-08-04 20:20:14.998724,928
Stage 12,Southwest Airlines,69943.18954262746,north america,Manufacturing,1,14613.822631568359,Engineering and Industrial services,2021-09-09 20:20:14.998724,928
Stage 1,Soyo Group,53161.98189711038,north america,Travel and Hospitality,0,11106.0,Application development and maintenance,2021-03-17 20:20:14.998724,929
Stage 2,Soyo Group,53161.98189711038,north america,Travel and Hospitality,0,11106.0,Application development and maintenance,2021-03-22 20:20:14.998724,929
Stage 9,Soyo Group,53161.98189711038,north america,Travel and Hospitality,0,11106.0,Application development and maintenance,2021-03-23 20:20:14.998724,929
Stage 1,Spanx,61396.0,north america,Retail & Distribution,0,18776.313854731903,Application development and maintenance,2020-04-03 20:20:14.998724,930
Stage 9,Spanx,61396.0,north america,Retail & Distribution,0,18776.313854731903,Application development and maintenance,2020-04-08 20:20:14.998724,930
Stage 1,Specific Appraisals,71408.2932415577,north america,BFSI,1,24742.883600829675,Business process outsourcing,2021-03-08 20:20:14.998724,931
Stage 4,Specific Appraisals,71408.2932415577,north america,BFSI,1,24742.883600829675,Business process outsourcing,2021-04-08 20:20:14.998724,931
Stage 7,Specific Appraisals,71408.2932415577,north america,BFSI,1,24742.883600829675,Business process outsourcing,2021-05-28 20:20:14.998724,931
Stage 1,Spectrum Brands,114238.62982770524,north america,BFSI,0,5860.0,Cognitive Business Operations,2021-04-08 20:20:14.998724,932
Stage 11,Spectrum Brands,114238.62982770524,north america,BFSI,0,5860.0,Cognitive Business Operations,2021-04-13 20:20:14.998724,932
Stage 1,Spherion,100042.78945593908,north america,BFSI,0,5617.784198674673,Application development and maintenance,2020-10-09 20:20:14.998724,933
Stage 2,Spherion,100042.78945593908,north america,BFSI,0,5617.784198674673,Application development and maintenance,2021-03-13 20:20:14.998724,933
Stage 3,Spherion,100042.78945593908,north america,BFSI,0,5617.784198674673,Application development and maintenance,2021-07-01 20:20:14.998724,933
Stage 9,Spherion,100042.78945593908,north america,BFSI,0,5617.784198674673,Application development and maintenance,2021-12-02 20:20:14.998724,933
Stage 1,"Springfield Armory, Inc.",168631.3393011934,middle east and africa,Hi-Tech,0,24239.25123251657,Business process outsourcing,2021-04-29 20:20:14.998724,934
Stage 9,"Springfield Armory, Inc.",168631.3393011934,middle east and africa,Hi-Tech,0,24239.25123251657,Business process outsourcing,2021-05-16 20:20:14.998724,934
Stage 1,Sprint Nextel Corporation,63266.437006403816,europe,Others,1,8073.293866033669,Application development and maintenance,2021-04-09 20:20:14.998724,935
Stage 2,Sprint Nextel Corporation,63266.437006403816,europe,Others,1,8073.293866033669,Application development and maintenance,2021-04-09 20:20:14.998724,935
Stage 9,Sprint Nextel Corporation,63266.437006403816,europe,Others,1,8073.293866033669,Application development and maintenance,2021-05-08 20:20:14.998724,935
Stage 1,"Staples, Inc.",230361.18065118778,north america,Travel and Hospitality,0,16425.566509975262,Application development and maintenance,2021-05-05 20:20:14.998724,936
Stage 2,"Staples, Inc.",230361.18065118778,north america,Travel and Hospitality,0,16425.566509975262,Application development and maintenance,2021-05-17 20:20:14.998724,936
Stage 3,"Staples, Inc.",230361.18065118778,north america,Travel and Hospitality,0,16425.566509975262,Application development and maintenance,2021-05-24 20:20:14.998724,936
Stage 4,"Staples, Inc.",230361.18065118778,north america,Travel and Hospitality,0,16425.566509975262,Application development and maintenance,2021-06-18 20:20:14.998724,936
Stage 12,"Staples, Inc.",230361.18065118778,north america,Travel and Hospitality,0,16425.566509975262,Application development and maintenance,2021-06-25 20:20:14.998724,936
Stage 1,Star Assistance,119315.56996893165,europe,Others,0,16982.96227247936,Application development and maintenance,2018-09-15 20:20:14.998724,937
Stage 2,Star Assistance,119315.56996893165,europe,Others,0,16982.96227247936,Application development and maintenance,2019-04-30 20:20:14.998724,937
Stage 9,Star Assistance,119315.56996893165,europe,Others,0,16982.96227247936,Application development and maintenance,2019-10-30 20:20:14.998724,937
Stage 1,Star Bright Investment Group,249727.5154921595,north america,Telecom,0,5006.611783318593,Application development and maintenance,2021-04-28 20:20:14.998724,938
Stage 12,Star Bright Investment Group,249727.5154921595,north america,Telecom,0,5006.611783318593,Application development and maintenance,2021-05-29 20:20:14.998724,938
Stage 1,Star Interior Design,208919.63975924745,middle east and africa,Energy & Utilities,1,25820.73299472386,Application development and maintenance,2019-10-30 20:20:14.998724,939
Stage 9,Star Interior Design,208919.63975924745,middle east and africa,Energy & Utilities,1,25820.73299472386,Application development and maintenance,2019-12-24 20:20:14.998724,939
Stage 1,Star Merchant Services,105924.0,north america,Manufacturing,1,14987.470338779776,Assurance services,2019-12-12 20:20:14.998724,940
Stage 9,Star Merchant Services,105924.0,north america,Manufacturing,1,14987.470338779776,Assurance services,2020-01-05 20:20:14.998724,940
Stage 1,Starbucks,199711.81632792496,north america,BFSI,1,16016.09184414348,Application development and maintenance,2020-10-22 20:20:14.998724,941
Stage 9,Starbucks,199711.81632792496,north america,BFSI,1,16016.09184414348,Application development and maintenance,2020-11-24 20:20:14.998724,941
Stage 1,Starz,151003.27213790134,north america,Manufacturing,1,12779.0,IT infrastructure services,2020-01-10 20:20:14.998724,942
Stage 9,Starz,151003.27213790134,north america,Manufacturing,1,12779.0,IT infrastructure services,2020-11-23 20:20:14.998724,942
Stage 1,State Street Corporation,86642.49414855389,north america,Media,0,25100.906737875677,Application development and maintenance,2021-02-09 20:20:14.998724,943
Stage 9,State Street Corporation,86642.49414855389,north america,Media,0,25100.906737875677,Application development and maintenance,2021-02-23 20:20:14.998724,943
Stage 1,Steinway & Sons,249421.97799539252,middle east and africa,Healthcare,0,9721.0,Enterprise solution,2021-02-20 20:20:14.998724,944
Stage 2,Steinway & Sons,249421.97799539252,middle east and africa,Healthcare,0,9721.0,Enterprise solution,2021-05-24 20:20:14.998724,944
Stage 9,Steinway & Sons,249421.97799539252,middle east and africa,Healthcare,0,9721.0,Enterprise solution,2021-08-23 20:20:14.998724,944
Stage 1,Sterling Commerce,133071.5185804485,middle east and africa,Manufacturing,1,24399.075364613047,Business process outsourcing,2021-04-11 20:20:14.998724,945
Stage 1,"Sterling Ledet & Associates, Inc.",214150.3716374112,north america,Telecom,0,19729.4719003213,Consulting,2020-12-20 20:20:14.998724,946
Stage 9,"Sterling Ledet & Associates, Inc.",214150.3716374112,north america,Telecom,0,19729.4719003213,Consulting,2021-02-23 20:20:14.998724,946
Stage 1,Stewart-Warner,145981.7558278438,north america,Hi-Tech,0,13990.986441572077,IT infrastructure services,2020-04-14 20:20:14.998724,947
Stage 9,Stewart-Warner,145981.7558278438,north america,Hi-Tech,0,13990.986441572077,IT infrastructure services,2020-10-29 20:20:14.998724,947
Stage 1,Stopgrey,57965.98654161133,india,Manufacturing,1,14648.866364621668,Engineering and Industrial services,2021-02-19 20:20:14.998724,948
Stage 9,Stopgrey,57965.98654161133,india,Manufacturing,1,14648.866364621668,Engineering and Industrial services,2021-04-24 20:20:14.998724,948
